Proband;IP;Video;Distancemeasure;total_distance;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distance
pb7;2;Spot4;winkel;475488.0989325149;34.478145089733516;8.10238454272229;190;1367;18235;140;-3260;179.82599814011127;0.0025587080549365456
pb7;2;Spot4;winkellog;459832.6427049051;33.34295139619354;7.286821740992021;195;1414;18237;140;-3260;179.82599814011115;1.4229517700584393e-05
pb7;2;Spot5;euklid;3385973.0803249353;210.96405484890562;108.06954699693348;621;5287;15307;476;-2426;549.1873815742088;0.9400270740955343
pb7;2;Spot5;winkel;949499.0843796635;59.158821456676854;18.851658855880412;712;5200;16805;1172;-2816;179.9281895312012;0.000307563587070955
pb7;2;Spot5;winkellog;936077.5774694753;58.32259049654052;18.053528322742228;272;5785;16633;1276;-2816;179.9281895301229;0.00030756358707093365
pb7;2;Spot6;euklid;1695171.3047492001;139.14235448979727;69.1267104387982;245;7572;7522;613;-500;451.6271795772695;0.4303784082672375
pb7;2;Spot6;winkel;596337.9446719682;48.94836613904361;20.175243466301517;818;3922;11617;313;-1377;177.5483604445217;0.0012237802153456186
pb7;2;Spot6;winkellog;552741.1253394599;45.36986992854468;13.119233569218823;828;7004;8909;613;-1020;177.0830039249978;0.00020094866046829177
pb7;2;Spot7;euklid;1598708.6714558348;171.44328916416458;72.18403006353967;133;1939;11863;340;-2260;552.5360752780697;1.7431051809122218
pb7;2;Spot7;winkel;385013.3067112974;41.2882902639461;12.360120560275686;170;1888;12607;438;-2358;179.79812156168038;0.003194783794437648
pb7;2;Spot7;winkellog;365502.12845680176;39.19593870850421;8.65328783085296;170;1703;13242;438;-3228;179.79812156168035;2.886204326350672e-06
pb7;2;Spot8;euklid;1944878.873596249;162.75137017541832;75.1692987706519;27;3391;13738;475;-3710;463.22651790856565;0.3388430238314809
pb7;2;Spot8;winkel;435963.62752125;36.48231192646443;9.169545536793793;25;2590;15632;466;-3723;177.60406223406594;0.00033038282328076783
pb7;2;Spot8;winkellog;415703.20545895933;34.78687911790455;8.925297508793355;31;3016;15399;466;-3723;177.6040622333938;1.5139765396372823e-07
pb7;2;GL1;euklid;1911120.1756396429;115.01686179824524;66.1414158317218;120;16592;4607;1517;-212;532.4716777378728;0.37534278822716244
pb7;2;GL1;winkel;526861.2641454877;31.708068376594106;7.997408552484835;120;12876;9663;1322;-1709;178.1749636355911;0.00020502481303687035
pb7;2;GL1;winkellog;481346.0614984832;28.968828929855754;7.997408552484835;120;13077;9679;1528;-1709;178.1749636355911;0.00020502481299472213
pb7;2;GL2;euklid;987458.1536248919;133.13444163743992;76.02299045544105;613;2418;6399;348;-388;540.8597582152878;2.6888345090083914
pb7;2;GL2;winkel;363055.52353498194;48.94910658419603;10.365003910159526;713;3623;5713;360;-620;176.39553815469222;0.009859217348298198
pb7;2;GL2;winkellog;254429.9347079347;34.30361800026085;9.108828669907478;613;3189;5897;360;-411;176.395538148179;0.0010763650955856632
pb7;2;GL3;euklid;1748991.0794928968;159.72521273907734;62.215041054535455;310;9528;4969;636;-818;508.1056353322064;2.8030027091542733
pb7;2;GL3;winkel;362096.03172967146;33.06813075156817;9.245975124062078;47;7951;7424;596;-860;179.47975510339583;0.00756891222132986
pb7;2;GL3;winkellog;434911.5392687254;39.71794879166442;9.498088711332626;43;10225;6099;2414;-860;179.89790478588856;0.00015073637931394682
pb7;2;GL4;euklid;2012781.5613660053;185.5098213240558;99.93999262562559;133;2794;11190;142;-2003;516.7731022391035;2.821990774769052
pb7;2;GL4;winkel;587745.7804684608;54.170118015526334;20.689686863824665;135;1817;14346;204;-4038;179.0114333504954;0.026154907279215312
pb7;2;GL4;winkellog;551944.8439196376;50.87049252715554;18.24749735535517;135;1823;14321;204;-4038;179.0114333504954;1.6894247610499406e-06
pb7;2;GL5;euklid;2266348.086636353;155.77346117508782;83.29745953594725;708;7778;11892;1868;-1252;480.998498040763;3.3313807230502364
pb7;2;GL5;winkel;774509.6755711879;53.23456427047824;17.22301568662367;710;8064;13116;1871;-2291;167.7549675861636;0.014583827488475493
pb7;2;GL5;winkellog;868791.8954613076;59.71488730918328;17.985660816770494;702;793;21692;308;-6244;164.94342359088205;0.0002815041985996632
pb7;2;GL6;euklid;1748184.8292224503;165.57916548801384;121.13730594226166;671;1470;10507;388;-972;467.10760251576255;4.001623164925423
pb7;2;GL6;winkel;603551.3030380758;57.16530621690432;30.908713682343848;669;1992;10461;252;-1848;176.5540260497251;0.43665437599789536
pb7;2;GL6;winkellog;535598.0736739906;50.72912234078334;24.638139203241163;671;1351;11687;252;-1597;176.55402598644844;0.003631282155341317
pb7;2;GL7;euklid;1782280.5335323722;164.7666204615302;96.3808504034932;605;5083;8017;1018;-439;445.436851071982;3.019468311380518
pb7;2;GL7;winkel;511675.9849473979;47.302947670093175;17.784175828038904;114;1152;12968;283;-2140;176.69963608104482;0.01663332525185428
pb7;2;GL7;winkellog;395219.05235533393;36.5368449991064;12.516800079677608;291;1215;12538;138;-961;158.96982384313063;8.443536194597018e-05
pb7;2;GL8;euklid;1583404.5520655923;129.6172685056968;61.24904466075774;620;10915;5130;1256;-1379;427.94174838291;1.388181862908585
pb7;2;GL8;winkel;439247.7713440584;35.95675927832829;10.759090121643364;871;10157;6324;1333;-1436;168.84708146541396;0.003722771781140444
pb7;2;GL8;winkellog;575897.2036930218;47.142862122873424;12.399226251309006;604;17457;198;3786;-50;176.44734590731605;0.0013273080952491505
pb7;2;BGL1;euklid;1743130.468860602;146.88889094637247;107.45989389279994;546;10241;2993;171;-166;624.2497703545596;0.8849661857116059
pb7;2;BGL1;winkel;415997.39162256976;35.05497527787729;11.462544105291629;552;10276;4165;317;-196;177.56868440110787;0.0003424579644956266
pb7;2;BGL1;winkellog;373641.1802034421;31.48573187860808;10.113271339625092;395;10973;4183;603;-196;178.69233170547702;0.0003424579644956266
pb7;2;BGL2;euklid;1810668.4484787444;158.13698239989034;67.36375130349727;251;5688;10198;838;-3046;491.250233706831;2.932872781732075
pb7;2;BGL2;winkel;473277.88276516146;41.33431290525427;12.768635256425448;259;7120;8961;842;-1532;169.07382370471046;0.019958076809364157
pb7;2;BGL2;winkellog;412877.84913900663;36.059200798166515;9.636311770745898;257;5872;10710;842;-3132;163.92042929738315;1.7573359741053033e-05
pb7;2;BGL3;euklid;1983764.292845288;133.58682106702275;75.28693870266949;1091;14224;2934;238;-294;576.7968665082576;2.885069979417825
pb7;2;BGL3;winkel;401572.328423422;27.041907637940877;6.517277557431597;653;14457;4298;265;-300;179.1559680510682;0.00660664733285129
pb7;2;BGL3;winkellog;378597.01081903215;25.49474820330183;6.396659078556241;941;13851;4447;255;-300;179.1552733900564;2.652916620646076e-05
pb7;2;BGL4;euklid;1639107.185001888;172.84690340629422;97.80923414392791;183;6315;5755;1438;-328;492.5090382766715;2.864952920354099
pb7;2;BGL4;winkel;541459.996748365;57.09796443618739;16.24330766615951;1074;6436;5173;1564;-435;178.2078193595768;0.04568486472288826
pb7;2;BGL4;winkellog;437411.8956808131;46.12589852165065;14.845637544906465;177;1435;12739;196;-3932;178.04979651606627;0.001972854580972886
pb7;2;BGL5;euklid;2854374.832256235;176.38106854453656;79.74792367837267;135;11259;10399;1801;-913;482.13800648499966;2.3162129486341994
pb7;2;BGL5;winkel;779205.3625395251;48.14962383609498;13.580618751074939;11;14571;9010;1866;-731;179.90492184541472;0.04162460376196194
pb7;2;BGL5;winkellog;713631.2803621178;44.09758885015867;12.751282411515374;107;12253;10375;1866;-731;179.27806480686655;3.595824923590904e-05
pb7;2;BGL6;euklid;2460129.821887474;198.66993635528337;100.19071506690288;392;4918;11940;383;-3128;550.1150448113063;2.9498381014444393
pb7;2;BGL6;winkel;620329.083308888;50.09521790429525;14.353372506165883;592;8981;9415;1692;-3000;179.9914025812758;0.0004029368419539837
pb7;2;BGL6;winkellog;552006.9162157282;44.57780151948059;12.125137574709287;43;9223;9893;1692;-3000;171.09575353221982;0.00015789443142001297
pb7;2;BGL7;euklid;1449920.6489412964;146.6937119527819;69.72695615297059;381;6712;5345;412;-770;555.9218872007707;3.626305962142561
pb7;2;BGL7;winkel;404695.44064116647;40.944500267216355;15.06400235001287;263;5882;7682;749;-775;163.52619486313347;0.031257638969135464
pb7;2;BGL7;winkellog;347602.44192451215;35.16819525743749;10.76056152244904;259;8647;5398;808;-775;160.7072478079841;0.0002832640028675933
pb7;2;BGL8;euklid;1848765.7432438636;145.38893860049257;84.05360172975425;886;8750;6123;181;-599;489.2770026839027;3.247477922367601
pb7;2;BGL8;winkel;563391.0343898373;44.30568059058173;11.593253473903022;1332;7331;7499;219;-545;179.86717515419826;0.004545495464184255
pb7;2;BGL8;winkellog;619349.8236259061;48.70634032918419;10.743731450255153;544;5928;11360;219;-2725;173.45936222725805;0.004545495464184255
pb7;2;Control1;euklid;2309758.1811116496;245.2753723172613;145.44186402262866;1363;33;12222;12;-3340;478.01781681730574;1.0510209162853663
pb7;2;Control1;winkel;598104.5255875551;63.51327658357812;19.13062352706097;176;43;13723;20;-3423;179.78641612688907;0.07508398512969
pb7;2;Control1;winkellog;571217.0022429195;60.658065439409526;15.5714402095079;178;43;13727;21;-3423;179.78641612034568;6.555208876789343e-08
pb7;2;Control2;euklid;2369523.8795788945;260.64502030347535;198.21592847746487;1592;5461;4599;755;-529;593.1554142960662;1.4895075968402594
pb7;2;Control2;winkel;735434.9504175626;80.89703557557613;41.715564951144216;1124;7316;4207;1789;-516;178.95727046701765;0.0014439331788276139
pb7;2;Control2;winkellog;647183.4223950907;71.18946456881429;49.34186975943382;1049;4594;6151;755;-516;178.95726463457842;1.6755856823768425e-05
pb7;2;Control3;euklid;2053210.0507493492;219.594657834155;116.34322526844781;927;0;11966;0;-1676;547.0030412493278;1.6107364176194685
pb7;2;Control3;winkel;547616.9029638503;58.56865272340645;21.6108624751782;18;1233;13016;402;-1740;178.3525171903299;0.0006595422139958738
pb7;2;Control3;winkellog;506997.68089070485;54.224350897401585;21.499673608002794;585;0;13273;0;-1740;178.3525171866866;0.0006595422139958738
pb7;2;Control4;euklid;2654540.075687635;210.26060005446615;133.22111687615686;327;746;15550;151;-2588;602.0630949379416;0.26423285690972953
pb7;2;Control4;winkel;782759.6906911352;62.00076757949586;24.054405826346102;567;546;19560;120;-7047;178.33377391534927;0.0020139349464891034
pb7;2;Control4;winkellog;788074.4286582909;62.42173692342898;20.895200170247215;327;1018;19549;252;-7047;179.83158076427563;3.652493720802837e-05
pb7;2;Control5;euklid;5218989.9197655665;256.6758431990147;149.55220376417083;2801;0;24371;0;-5833;860.6502531530232;2.2169483733926665
pb7;2;Control5;winkel;1244003.7258616434;61.18151408359039;23.14659375700287;834;0;28129;0;-4433;179.2950894139506;0.0013528646226045867
pb7;2;Control5;winkellog;1238311.9775607875;60.901587447046055;21.188318342985884;834;0;28824;0;-4433;179.2950894139506;0.0013528646226045867
pb7;2;Control6;euklid;2542742.5048214877;184.69837327097318;66.62596606394136;72;3190;16003;250;-1299;549.6971074101385;0.32158996557870445
pb7;2;Control6;winkel;585871.6326610802;42.55623103516236;10.149098356745823;799;4546;13641;640;-817;179.73102728039615;0.00047215921231769185
pb7;2;Control6;winkellog;650228.7945459732;47.23097221950847;7.141493718347566;793;891;17752;188;-1972;179.73456852156903;1.2189179587817764e-05
pb7;2;Control7;euklid;1679338.7572130808;174.024741680112;67.01730681538987;634;9372;3916;1788;-532;512.3385787027967;0.7611037376884917
pb7;2;Control7;winkel;404318.21581186855;41.898260705893115;7.074175891341991;97;8857;5149;1339;-696;176.84020392150993;0.0009449685355745022
pb7;2;Control7;winkellog;383582.1508208923;39.74944568092148;4.779835620633938;185;8183;5887;1343;-696;176.84020392150993;6.500256796091764e-07
pb7;2;Control8;euklid;2382216.184102897;178.4431598578949;82.4322455382877;70;16524;2614;3278;-639;545.8762102828058;0.5208578784882559
pb7;2;Control8;winkel;636580.0343253169;47.683897702270926;15.374212565770241;70;16410;2761;2933;-641;179.48109939748088;0.00013445782962298312
pb7;2;Control8;winkellog;600663.7366646789;44.99353832694224;7.695079316349069;70;17279;2816;2933;-732;179.55105953724043;3.0332017844537074e-06
pb8;1;Spot1;euklid;2958043.2469142633;182.22406498578596;74.48394620716662;1501;12831;5177;1044;-532;689.397211344097;1.9228427392712004
pb8;1;Spot1;winkel;523273.89556561003;32.23519346797327;6.563402956599506;37;9855;13991;1228;-3964;178.7891448156524;0.0005869984093867552
pb8;1;Spot1;winkellog;448912.58933472226;27.654320786960035;4.783713333949846;87;8465;14429;220;-3964;178.78914481562876;0.0003579248761080722
pb8;1;Spot2;euklid;2783781.05145807;147.8139994402416;76.51129634709561;359;12793;10451;820;-1255;648.134713970593;0.2851620949069914
pb8;1;Spot2;winkel;843429.3498138405;44.784651930857564;13.272550747440269;499;19267;5459;2219;-388;179.9480236789426;0.0022408822720449916
pb8;1;Spot2;winkellog;722464.0324902672;38.361601045519414;9.734350168771337;394;19310;5387;2219;-294;179.9473402586757;2.6670142806019255e-05
pb8;1;Spot3;euklid;4482791.038104732;153.00150305828635;79.22315442223845;1481;21704;15935;5579;-1313;651.964170281888;0.8408076705139923
pb8;1;Spot3;winkel;1347201.4988286304;45.98114266113623;10.24132684862106;1717;18893;17586;2370;-1945;179.70355096719823;0.001616156754170413
pb8;1;Spot3;winkellog;1021556.7779256325;34.86660902848673;6.7785628858035745;548;29926;11371;5756;-888;179.6748486702918;8.74656352629581e-06
pb8;1;Spot4;euklid;3309456.326746747;120.02090109330337;57.556646319158226;1110;26378;8182;2058;-1575;465.57270505477817;0.33694023385758815
pb8;1;Spot4;winkel;939547.6278495005;34.073679112551694;6.29353563075654;747;32270;3850;3729;-342;179.8908017639131;7.170682159282118e-05
pb8;1;Spot4;winkellog;767823.0433320994;27.845907134695707;3.9745748144687387;273;25448;11213;3729;-1653;179.8908017639131;8.36768382915572e-07
pb8;1;Spot5;euklid;6282023.843543971;195.7077741843662;93.64886194451311;905;7077;34256;740;-4702;559.7265623183561;0.36420762066481593
pb8;1;Spot5;winkel;1370136.349869712;42.68470512694202;9.5050509726928;1165;9673;33532;1024;-4066;179.6548603513273;0.0003340623284022069
pb8;1;Spot5;winkellog;1298446.8473677558;40.45131771605831;8.605543596798709;351;9665;34366;1024;-4066;179.6548603513256;1.0211326376894861e-05
pb8;1;Spot6;euklid;3372156.2825050666;138.35054904837395;51.188197351230095;1388;17530;11924;654;-3177;867.6960508390662;0.7918709127547008
pb8;1;Spot6;winkel;830055.201614913;34.0549438588214;5.423205769415286;1820;13823;17247;604;-3177;179.9945191445;0.00039060027680167897
pb8;1;Spot6;winkellog;868298.7486007721;35.62397425948848;7.530889084895715;1784;18739;13689;3195;-3177;179.99451914449978;1.4828325878669248e-06
pb8;1;Spot7;euklid;3260830.4735793234;175.00297716842823;78.3917154103362;337;20668;2506;3314;-378;565.7536887987874;0.6980798083539081
pb8;1;Spot7;winkel;699140.8299732812;37.52164600296685;10.245619175039803;339;10184;16246;1636;-1836;178.8746438658119;0.015843597960889733
pb8;1;Spot7;winkellog;1050730.0890005366;56.39081677671532;12.691161556099551;335;3449;25225;1404;-7164;178.85451651770632;2.0801109206599175e-06
pb8;1;Spot8;euklid;2857003.5520949573;119.54489945583319;57.59994215946455;1592;17394;10252;1440;-1148;616.6228868646455;0.41646135607357243
pb8;1;Spot8;winkel;891402.6482666775;37.29874255268746;6.201617577841384;1593;16869;12776;1356;-1486;179.18564848517724;0.00023664474024006078
pb8;1;Spot8;winkellog;756968.5100979437;31.67364785547277;4.579861347399211;1593;17144;12781;1356;-1495;179.13440313676614;9.757042627051535e-08
pb8;1;GL1;euklid;4449185.49287201;133.88256779224872;73.52209511252808;600;30655;9844;1946;-364;558.604146716704;2.1234372145636153
pb8;1;GL1;winkel;1384467.6473748616;41.66067788200715;8.950900068084826;658;10958;33701;804;-5842;179.46741909103338;0.001067865728665077
pb8;1;GL1;winkellog;984620.3615640757;29.628682040324858;8.079526569764958;666;31632;9795;1950;-380;179.1516298074894;0.0021222867113048307
pb8;1;GL2;euklid;3813303.029494478;257.0823858622314;153.1471860385669;1203;269;20482;116;-6257;681.3903796533001;3.340330724826146
pb8;1;GL2;winkel;1159918.6604744613;78.1985208976243;35.433625696947985;1187;413;20961;144;-6148;179.8035719807291;0.009220838552970302
pb8;1;GL2;winkellog;1090174.3951642811;73.49655465275272;39.30649756098628;1203;315;21118;144;-6284;179.80347135011027;4.772008485928702e-05
pb8;1;GL3;euklid;3269175.6264834222;149.2842424989005;55.87504311920117;461;16696;11545;1276;-908;748.9381824177725;1.9912860061354611
pb8;1;GL3;winkel;807335.6769753179;36.8663261781505;10.608121096048169;84;10440;18383;475;-1861;179.93158482674127;0.00046315233374069983
pb8;1;GL3;winkellog;842907.2329696954;38.49067231242044;8.36677980591012;449;7373;23436;475;-6255;171.65166712529066;1.4516243266815954e-05
pb8;1;GL4;euklid;3771344.861002646;173.80270339659182;92.06971182499349;1108;16342;10815;3092;-967;470.20819138845934;3.045079764306417
pb8;1;GL4;winkel;944038.7943238606;43.50609679357853;19.511470664240964;1043;18726;9516;2910;-920;179.48840571977195;0.022475405075005776
pb8;1;GL4;winkellog;729387.9933614292;33.613898952091304;18.017754374048078;1043;18809;9712;3094;-920;179.48840571977195;3.07918151478433e-05
pb8;1;GL5;euklid;4040563.9710730077;138.85576724536952;66.83474819368502;1192;11924;26478;3652;-2815;672.3691926611552;3.095389794872152
pb8;1;GL5;winkel;1652964.8721182689;56.80486862497917;22.799814978022944;1416;0;40849;0;-10108;179.6056254498268;0.011194846855507578
pb8;1;GL5;winkellog;1771740.7194270352;60.886653129902584;32.65919887274787;1416;0;39453;0;-8532;178.51510867149642;6.543818852715052e-05
pb8;1;GL6;euklid;3445115.0050838576;163.28333120450532;55.25196701012124;419;25740;2703;5414;-314;567.3924559749721;2.767656711594326
pb8;1;GL6;winkel;1065074.7903785969;50.479870627925344;12.573130072726617;166;17229;9684;2253;-1212;177.64212157297038;0.018193864794834032
pb8;1;GL6;winkellog;1006699.1712668298;47.71312248290582;12.674248326705492;162;11231;21381;2340;-8034;179.80351368576828;7.163323864134926e-05
pb8;1;GL7;euklid;4028674.386728629;186.23679672377168;77.65270578281851;206;22647;5593;3062;-434;523.3866106485424;1.4262950326965587
pb8;1;GL7;winkel;994419.5728071033;45.96983971926328;16.858590053432458;125;6901;22787;1404;-3847;176.04822863964617;0.010275646849875104
pb8;1;GL7;winkellog;867583.4375148327;40.106482873281834;11.459115186560483;214;20498;8658;2716;-604;178.58121092681694;0.0003919517980515073
pb8;1;GL8;euklid;2874176.965504014;117.6350413581637;50.05209640402354;953;21209;8111;1532;-428;480.5660787088906;2.4015948511805916
pb8;1;GL8;winkel;1256909.9413186926;51.44312779104869;18.762694943431484;1051;31158;1820;7413;-172;179.47303079326232;0.05438823083016244
pb8;1;GL8;winkellog;657135.9297743781;26.895425439953264;8.248043044470599;967;24373;7116;2724;-791;179.47303079309413;6.258097870453754e-05
pb8;1;BGL1;euklid;3972573.3764179926;167.38606060835093;85.29034458242872;1139;2425;25997;191;-1832;530.8085457024029;0.9275792599536615
pb8;1;BGL1;winkel;893744.0869498672;37.65828538110931;13.149753899455549;1143;5567;24634;327;-2108;179.20573195854286;0.03416431603292844
pb8;1;BGL1;winkellog;800188.7774243323;33.71629281693559;11.351299662532828;23;6946;24671;387;-2108;179.20573195854286;0.0008507566730102769
pb8;1;BGL2;euklid;3784007.8789297007;165.24773478884234;86.76819551624321;545;10385;19395;1260;-1900;496.42139620641615;1.995153375688632
pb8;1;BGL2;winkel;1027465.4873826467;44.86944789653027;17.188079305786708;401;2909;31091;1254;-6620;178.49396259426135;0.001145559678346956
pb8;1;BGL2;winkellog;1207388.163548777;52.726676429048304;15.683963622427552;493;2909;32585;1254;-8391;179.60118041952765;6.0638095580497955e-05
pb8;1;BGL3;euklid;5533145.34471865;186.30746303642042;83.98264348320279;1040;15689;21589;1513;-3684;732.1455271547677;0.6246372079101891
pb8;1;BGL3;winkel;1195519.9138442706;40.254551124424076;12.504989595620785;1046;26298;13136;2140;-2046;177.39083495355308;0.01595415436720022
pb8;1;BGL3;winkellog;1065452.1798773357;35.87501868336764;10.380444217792132;1046;26945;12949;2172;-2046;179.72967898912418;0.00021453955782011576
pb8;1;BGL4;euklid;3502245.569960783;184.65915691030173;109.9459250235976;775;11960;11550;988;-1146;551.33261096034;5.0486963845497455
pb8;1;BGL4;winkel;1040598.7585168603;54.86653793719605;18.59568911666025;519;12004;15812;1157;-4321;179.19722446812753;0.013790040593819386
pb8;1;BGL4;winkellog;812443.1694771394;42.83682218059366;16.585128667878873;517;7373;18701;363;-4321;179.80764043831874;0.0003913763529369332
pb8;1;BGL5;euklid;3856741.5171770398;119.16395851002748;47.6804061970926;677;21414;18692;1292;-2020;680.9629170498932;1.3490795945939311
pb8;1;BGL5;winkel;969428.8803819016;29.953001093214944;6.88375227076899;683;27862;15125;2634;-1233;177.4504093487876;0.0008811121897117589
pb8;1;BGL5;winkellog;901821.3606203102;27.8640927118897;5.757583023967176;687;31043;11475;2631;-688;177.45040934872202;1.7999746716512572e-05
pb8;1;BGL6;euklid;3431626.5215226347;138.5620011920631;65.00657368025874;1084;13631;16225;807;-778;535.5944079854936;1.3542503453830608
pb8;1;BGL6;winkel;886499.3786730531;35.795016501374995;8.215987555447118;551;20780;13617;3470;-780;178.94874196411718;0.005034049971639277
pb8;1;BGL6;winkellog;799145.8655647887;32.26786180912496;7.603607507385177;553;20577;13816;3470;-780;178.94874194853128;3.6326604810691605e-05
pb8;1;BGL7;euklid;2624760.0274387365;132.79166383885138;78.92678521190544;343;14981;9437;1532;-504;453.7344373631106;1.1558652500416648
pb8;1;BGL7;winkel;762257.9478906731;38.564097333333656;17.376636791310005;447;15792;9221;1603;-624;169.93748416421715;0.0019572544370745513
pb8;1;BGL7;winkellog;714878.161277194;36.16706269741951;15.08955106135826;447;16585;8622;1603;-624;169.93748416421715;0.00010097301017409269
pb8;1;BGL8;euklid;3730243.7955244766;146.66943716920838;80.49106255845425;850;30969;2590;5189;-609;960.368731339174;4.448313508063324
pb8;1;BGL8;winkel;1182682.2484289925;46.50187742024112;15.151559292069694;71;29976;4997;5884;-672;178.8503523906757;0.009632404563251434
pb8;1;BGL8;winkellog;1075674.7926067829;42.29445179911072;11.434322011859638;1071;30418;3903;6479;-672;178.8503523906753;0.0004062781322741034
pb8;1;Control1;euklid;4714547.654624156;250.33439465959518;101.1702314728589;663;0;31137;0;-12456;633.4168258012595;0.14138109778557073
pb8;1;Control1;winkel;1298516.429973334;68.94899537903329;11.290684716510855;267;0;30490;0;-11164;179.74186958887236;0.001975373375065046
pb8;1;Control1;winkellog;966907.2573950374;51.34111704959579;12.54500221772596;271;1453;28476;144;-9020;179.88597166102412;5.2386792268515166e-08
pb8;1;Control2;euklid;4286618.137888592;235.96929086692677;110.9449168676627;524;0;25427;0;-6596;657.205837513509;0.569455104261968
pb8;1;Control2;winkel;1043488.3696684527;57.44183472797824;25.197797767870977;125;0;26513;0;-6780;178.84715811749058;0.0005670413371761191
pb8;1;Control2;winkellog;927893.005666537;51.078553653337934;24.12204196918702;524;0;26126;0;-6780;178.84713780643506;0.00010372880691471398
pb8;1;Control3;euklid;5784157.307448298;309.3132249972352;197.61940605539033;1531;3654;22588;1300;-7179;641.6178668157652;1.7740929701622548
pb8;1;Control3;winkel;711668.5954944623;38.057144144088895;8.152442701319403;192;15424;12404;3324;-3132;179.6615397682925;0.0009142923215613928
pb8;1;Control3;winkellog;884962.4137770043;47.324193250107186;6.454580270707271;1135;4396;24235;1298;-8956;179.91086702397965;1.1156968166871165e-05
pb8;1;Control4;euklid;5783022.485744717;229.19397930186733;100.19910866837536;1400;2791;33608;771;-9908;705.0433774107032;0.4168740926056275
pb8;1;Control4;winkel;1349720.8261492106;53.49242335721348;16.09915933551736;847;13174;22546;2456;-4100;179.23416731559996;0.0005341034880694196
pb8;1;Control4;winkellog;1301333.7716446123;51.574737303607016;13.231784169821283;847;13206;22546;2456;-4100;179.23416731343096;2.0277391143532257e-06
pb8;1;Control5;euklid;11239825.845233636;276.40048801754915;144.3591468188884;2045;8491;46945;2272;-7555;831.0403863901442;2.7538924082907568
pb8;1;Control5;winkel;2386078.419181856;58.67646426120388;21.00711227456928;302;6057;53965;1996;-9068;179.76535955340944;0.0008910779551967961
pb8;1;Control5;winkellog;2327576.0705590905;57.23782295731195;20.735423646381893;302;9469;50497;2273;-8956;179.76535955340944;0.0008910779551967961
pb8;1;Control6;euklid;4425489.341633656;160.73984242458434;83.2714032922447;1384;6731;27947;1257;-1914;617.6687373136825;0.47178038459257576
pb8;1;Control6;winkel;1040442.1433463461;37.79028560752383;10.761091706814158;364;5243;32922;1408;-2973;178.8505839630734;0.00036157087118728943
pb8;1;Control6;winkellog;991658.7523639284;36.0184059408662;10.180251994255201;453;5270;32555;1408;-2973;178.70018123681547;6.832759401662462e-08
pb8;1;Control7;euklid;5389650.881232821;279.2709923432728;150.18943128272994;205;21780;3913;4212;-606;2406.498685679582;1.3198734102800393
pb8;1;Control7;winkel;975415.028888677;50.542257572344525;15.107120205254931;1223;14199;12687;3516;-2301;179.99489612892998;0.00869561522865198
pb8;1;Control7;winkellog;920531.6468452009;47.69841167134053;7.87294556238731;355;20225;9570;3516;-1711;177.52171750901908;1.1753400924955227e-06
pb8;1;Control8;euklid;4710343.082156124;176.42395153961286;68.75813751673243;392;2982;33618;512;-3798;668.4032130597702;0.09571755617871351
pb8;1;Control8;winkel;1030352.8971453349;38.591441520106926;8.173023385650827;174;21275;18121;3420;-3398;179.80781807959585;0.0004354044703342534
pb8;1;Control8;winkellog;931039.297346857;34.87169172429144;7.877591141998203;416;21389;17702;3404;-3398;179.80781807959585;2.3878387832118895e-06
pb9;1;Spot1;euklid;1111221.544608848;136.9005229282799;59.40164199615271;708;4363;5884;487;-734;645.5320067825278;0.9944601715305965
pb9;1;Spot1;winkel;321971.6949894385;39.66634162737939;5.287970038656564;701;5918;4625;748;-796;179.7566399108155;0.002445726222287188
pb9;1;Spot1;winkellog;241661.09480497512;29.77221816003143;4.143190797956208;701;5960;4618;748;-796;179.24829718765423;0.00023037288003134346
pb9;1;Spot2;euklid;1500449.6872246224;159.33414964687506;75.27543533627399;923;3149;8461;333;-926;561.8727245967824;0.6618443738732935
pb9;1;Spot2;winkel;456762.4703854928;48.50403211059709;12.25781080423121;645;10153;2749;1515;-316;178.11524769947883;0.0054032932841707685
pb9;1;Spot2;winkellog;439557.1320649156;46.67698121109861;12.257810798789807;610;8292;4864;1515;-1285;179.61284864680297;2.0970975444105356e-05
pb9;1;Spot3;euklid;2825686.725661311;192.77437069595516;118.65630421939139;609;16460;3422;3979;-397;435.9780224084291;1.1796613031775622
pb9;1;Spot3;winkel;869863.4694100728;59.34393978783414;16.19135308554305;605;16614;3280;3977;-279;174.62182168407426;0.001053284391523955
pb9;1;Spot3;winkellog;789014.2961221888;53.82823687557571;10.185845465347219;605;16421;3640;3977;-279;174.62182168407426;3.909596668230249e-05
pb9;1;Spot4;euklid;1973263.1688378043;143.166449164754;63.415505708751176;332;10672;7734;1756;-452;430.0557305443257;0.6167090937358635
pb9;1;Spot4;winkel;637585.790234257;46.258854402833705;11.998813856891958;646;11965;6954;1905;-568;179.81524274401022;0.0009783713294386311
pb9;1;Spot4;winkellog;577232.3181666465;41.88002018186509;10.071799941305507;134;12645;7826;1905;-568;179.81520645530182;0.00036035903622291484
pb9;1;Spot5;euklid;3635664.4632142377;226.52115035602728;125.38289367742861;603;476;21952;112;-3347;522.0785152060482;0.6489763615122515
pb9;1;Spot5;winkel;968149.9524159646;60.32086930940589;23.523256093862962;604;4678;19819;1106;-4028;179.6159154677712;0.003633830647570531
